Pair_ID,Layer,CosineSimilarity,LayerwiseActivationDistance,AttentionEntropy,SubspaceSimilarity,CKASimilarity
CC-011,5,0.3992827832698822,17.307292938232422,0.00466156005859375,0.10842941800018854,0.9978558572861179
CC-011,6,0.382145494222641,19.471805572509766,0.007848739624023438,0.10916515759739237,0.9983760833778174
CC-011,7,0.37334293127059937,21.904335021972656,0.009073257446289062,0.09676770537360917,0.9979288214055212
CC-011,8,0.3674408197402954,23.954776763916016,0.011316299438476562,0.11005848002185308,0.997164543596623
CC-011,9,0.3538384437561035,25.9384708404541,0.012586593627929688,0.10498063780128745,0.9963193208502338
CC-011,10,0.3624575436115265,28.035234451293945,0.011082649230957031,0.12180582019504906,0.9952571654724315
CC-011,11,0.3585898280143738,30.13873291015625,0.012823104858398438,0.10236306888918088,0.9939786961706851
CC-011,12,0.35762837529182434,32.77833938598633,0.009797096252441406,0.09691572076788067,0.9919831953027453
CC-011,13,0.3818318545818329,35.25821304321289,0.0075893402099609375,0.10505385427291337,0.9893037164315459
CC-011,14,0.3792141079902649,37.638816833496094,0.007430076599121094,0.11951880106039231,0.9870625278652436
