pair_id,num_layers,Cosine_Similarity,Layerwise_Distance,Attention_Entropy_Delta,CKA_Similarity,Subspace_Similarity,Cosine_Mean,Distance_Mean,Entropy_Mean,CKA_Mean,Subspace_Mean
CC-084,25,"[0.3927859663963318, 0.23677372932434082, 0.21442872285842896, 0.10627919435501099, 0.11745691299438477, 0.14073359966278076, 0.15523827075958252, 0.1851588487625122, 0.21035480499267578, 0.23360484838485718, 0.25686419010162354, 0.2698829770088196, 0.291550874710083, 0.30480319261550903, 0.32315123081207275, 0.34854310750961304, 0.3793069124221802, 0.4166768789291382, 0.4476868510246277, 0.4781709909439087, 0.491585373878479, 0.5130482912063599, 0.5447366833686829, 0.5613275766372681, 0.7415863573551178]","[0.6781963109970093, 7.217015266418457, 9.45479965209961, 11.923981666564941, 14.210963249206543, 16.88819122314453, 19.105087280273438, 21.845996856689453, 24.17443084716797, 26.209651947021484, 28.445371627807617, 30.201099395751953, 32.520999908447266, 34.77947235107422, 36.91935729980469, 40.789554595947266, 45.24030303955078, 51.26765441894531, 58.555755615234375, 65.98939514160156, 72.79563903808594, 82.20387268066406, 94.89547729492188, 110.39976501464844, 337.4908447265625]","[0.00040435791015625, 0.0058307647705078125, 0.0035076141357421875, 0.006791114807128906, 0.008945465087890625, 0.010648727416992188, 0.004355430603027344, 0.0018024444580078125, 0.001148223876953125, 0.00164794921875, 0.0011301040649414062, 0.0035295486450195312, 0.0023488998413085938, 0.0009908676147460938, 0.0004892349243164062, 0.00010204315185546875, 0.0017061233520507812, 0.0021209716796875, 0.0019426345825195312, 0.0038280487060546875, 0.0036802291870117188, 0.007152557373046875, 0.011082649230957031, 0.016935348510742188, 0.019090652465820312]","[0.2033093799753819, 0.01808159649937069, 0.007821595094369638, 0.0010845721973059552, 0.0012541717247626094, 0.0027660465692265213, 0.0023218614011629723, 0.004691411012909152, 0.005707783221530538, 0.006066969290551061, 0.009246188583301507, 0.009635533561051735, 0.011248926184422414, 0.014063549824630095, 0.015716171872768414, 0.02123220728773101, 0.029967580008216976, 0.045940075644332445, 0.07948571866452636, 0.12884084186563194, 0.1843273888510133, 0.3159252393265898, 0.619550797463464, 0.8986391407663927, 0.9788288984851523]","[0.8336477279663086, 0.9566424563527107, 0.8921160474419594, 0.8826280906796455, 0.8587101399898529, 0.8970428332686424, 0.9366898760199547, 0.9361817985773087, 0.9477141574025154, 0.9409351162612438, 0.9365583956241608, 0.9293548911809921, 0.9289980754256248, 0.9133010059595108, 0.8908050954341888, 0.8725293129682541, 0.8618257343769073, 0.8672414273023605, 0.8693263232707977, 0.8691387176513672, 0.873466432094574, 0.8801046311855316, 0.8877160549163818, 0.8909393027424812, 0.9271659404039383]",0.33446945548057555,50.968115057945255,0.004848480224609375,0.14463014581503184,0.8992311833798885
CC-085,25,"[0.4126325249671936, 0.25900089740753174, 0.23647111654281616, 0.11558067798614502, 0.12856405973434448, 0.15420997142791748, 0.16701769828796387, 0.19494235515594482, 0.2213972806930542, 0.24113762378692627, 0.2630826234817505, 0.2782480716705322, 0.2996135354042053, 0.317782461643219, 0.3363540768623352, 0.3616184592247009, 0.3956252932548523, 0.43472468852996826, 0.469296395778656, 0.5035170912742615, 0.5278988480567932, 0.5614572167396545, 0.5983804166316986, 0.6114329099655151, 0.8023481965065002]","[0.7058369517326355, 7.446605682373047, 9.766934394836426, 12.198563575744629, 14.578369140625, 17.308868408203125, 19.375595092773438, 21.915851593017578, 24.13381576538086, 25.955747604370117, 28.060543060302734, 29.974716186523438, 32.25090026855469, 34.97164535522461, 37.18059158325195, 40.714847564697266, 45.449737548828125, 51.48268127441406, 58.63142395019531, 65.99652099609375, 73.73191833496094, 83.76556396484375, 96.48114013671875, 115.83014678955078, 332.14874267578125]","[0.00090789794921875, 0.011309623718261719, 0.012650489807128906, 0.014117240905761719, 0.009881019592285156, 0.00782012939453125, 0.0059757232666015625, 0.0026273727416992188, 0.00029468536376953125, 0.0005931854248046875, 0.0021190643310546875, 0.0015459060668945312, 0.00042247772216796875, 0.00188446044921875, 0.0014896392822265625, 0.0005064010620117188, 0.00096893310546875, 0.0007791519165039062, 0.0002994537353515625, 0.0006847381591796875, 0.001712799072265625, 0.0032062530517578125, 0.005799293518066406, 0.01534271240234375, 0.012353897094726562]","[0.21515256004088512, 0.016028884730830417, 0.0064327137608529705, 0.000795487574033471, 0.0009273453282103716, 0.001362268448155901, 0.0015441919069856258, 0.003365177521501783, 0.005287414207122754, 0.00588962379725444, 0.0074503422458812585, 0.00839919122370969, 0.009567760108666112, 0.01277595456676417, 0.015010570853321914, 0.020236661981095194, 0.029775448114774172, 0.048116114954981914, 0.08376247516816104, 0.1326034075244995, 0.18935967718017255, 0.30083827532652574, 0.5444444201408504, 0.8329502632416428, 0.9163256337329582]","[0.7525970488786697, 0.8455564379692078, 0.7998311370611191, 0.8029107451438904, 0.8223812878131866, 0.8464711308479309, 0.8786557093262672, 0.885625571012497, 0.8947997614741325, 0.8899300470948219, 0.903169147670269, 0.9128082394599915, 0.9196772277355194, 0.9033679142594337, 0.8927214294672012, 0.8601033687591553, 0.8591972589492798, 0.8631399571895599, 0.8646836429834366, 0.8716292679309845, 0.8723609000444412, 0.8732750713825226, 0.8760550022125244, 0.8763584196567535, 0.9297088831663132]",0.35569337964057923,51.20229231595993,0.0046117019653320315,0.1363360745471935,0.8678805842995644
CC-086,25,"[0.41047370433807373, 0.2639099359512329, 0.23714733123779297, 0.11526358127593994, 0.12934255599975586, 0.15277278423309326, 0.16945987939834595, 0.19777077436447144, 0.22707581520080566, 0.24904000759124756, 0.2672080993652344, 0.28720778226852417, 0.3121808171272278, 0.32811439037323, 0.34822797775268555, 0.3736693859100342, 0.40654921531677246, 0.44738268852233887, 0.48724138736724854, 0.5220268368721008, 0.5495385527610779, 0.5778034925460815, 0.6116693615913391, 0.5945748686790466, 0.8282177746295929]","[0.7022309303283691, 7.280333518981934, 9.574320793151855, 12.064535140991211, 14.450736999511719, 17.011062622070312, 19.27135467529297, 21.75851058959961, 24.151399612426758, 26.048786163330078, 27.92410659790039, 30.08279800415039, 32.662132263183594, 35.080047607421875, 37.35438537597656, 41.0736198425293, 45.57781219482422, 51.62226104736328, 59.34247589111328, 66.70501708984375, 74.2791748046875, 83.95098876953125, 96.5809326171875, 113.53453826904297, 325.0988464355469]","[0.000911712646484375, 0.006165504455566406, 0.005848884582519531, 0.00717926025390625, 0.010250091552734375, 0.0096893310546875, 0.008222579956054688, 0.0038747787475585938, 0.001239776611328125, 0.001682281494140625, 0.0006742477416992188, 0.0009365081787109375, 0.0009937286376953125, 0.00035762786865234375, 0.0005664825439453125, 0.00031375885009765625, 0.0006504058837890625, 0.001094818115234375, 0.0021839141845703125, 0.00360870361328125, 0.0038700103759765625, 0.0052928924560546875, 0.006176948547363281, 0.005767822265625, 0.017818450927734375]","[0.24507111252199554, 0.023047965799008807, 0.007460005984169293, 0.0009428504041244512, 0.0011416616816520841, 0.0018591745548021121, 0.0020001687311873573, 0.0036275793525012423, 0.005700634734407628, 0.006964473171742425, 0.009570898910048697, 0.011166091619914886, 0.013226427264919516, 0.016023368019578377, 0.01760107776562836, 0.024058641736345088, 0.03385708177136271, 0.05215508678955183, 0.09024061375007797, 0.1402606741127398, 0.2044901675185593, 0.32224175862261606, 0.5844110165293641, 0.8609850401058393, 0.9546984770690335]","[0.7915096282958984, 0.9498194456100464, 0.9058044999837875, 0.9074511900544167, 0.9160645008087158, 0.9121640920639038, 0.9396337084472179, 0.933138944208622, 0.9254666194319725, 0.9345050677657127, 0.9317967593669891, 0.9586416110396385, 0.97383588925004, 0.953443106263876, 0.948336835950613, 0.9338791370391846, 0.9268061891198158, 0.9305186122655869, 0.942808460444212, 0.9414853751659393, 0.9412663951516151, 0.9586465284228325, 0.9687029309570789, 0.9694584757089615, 0.9999766377732158]",0.36375476002693174,50.9272963142395,0.004214820861816407,0.14531208194084683,0.9358064256235957
CC-087,25,"[0.3841325044631958, 0.2222498655319214, 0.20548522472381592, 0.09710443019866943, 0.10867887735366821, 0.1313493251800537, 0.14952683448791504, 0.18155598640441895, 0.21220427751541138, 0.22462821006774902, 0.24389022588729858, 0.2572462558746338, 0.2751866579055786, 0.29010486602783203, 0.30627137422561646, 0.3310054540634155, 0.36627620458602905, 0.4098159074783325, 0.45358872413635254, 0.4896996021270752, 0.5112850666046143, 0.5314553081989288, 0.5571126639842987, 0.4994143843650818, 0.7802920937538147]","[0.6689091920852661, 6.86005163192749, 9.01638412475586, 11.120695114135742, 13.341819763183594, 15.858589172363281, 18.254568099975586, 20.90644645690918, 23.535633087158203, 25.03045654296875, 26.99464988708496, 28.71652603149414, 30.905071258544922, 33.32277297973633, 35.18085861206055, 38.652732849121094, 43.31291198730469, 49.06542205810547, 56.8045654296875, 64.32829284667969, 71.55587768554688, 81.73966979980469, 94.38282775878906, 110.52975463867188, 306.7796325683594]","[0.00025177001953125, 0.0031995773315429688, 0.005580902099609375, 0.0041446685791015625, 0.008393287658691406, 0.009919166564941406, 0.012942314147949219, 0.012644767761230469, 0.0099334716796875, 0.008870124816894531, 0.010669708251953125, 0.008002281188964844, 0.0058803558349609375, 0.005497932434082031, 0.0062465667724609375, 0.007006645202636719, 0.007931709289550781, 0.005402565002441406, 0.0019073486328125, 5.14984130859375e-05, 0.0009050369262695312, 0.0021200180053710938, 0.0013303756713867188, 0.0017366409301757812, 0.007227897644042969]","[0.21233899979032433, 0.015115604105409797, 0.0060863856356544455, 0.0007826295387055593, 0.0009142066598313292, 0.0021991023530657516, 0.003375049050376999, 0.011551793398455135, 0.015849479317819548, 0.012342251527641013, 0.018383044710626684, 0.01740044181817013, 0.016887667449435373, 0.021211354072051214, 0.019734656352379587, 0.026475271468966444, 0.036298545119710535, 0.05210326729882919, 0.09306364286848301, 0.1512747759433758, 0.2195703266554726, 0.35846876357003565, 0.6173465728515052, 0.8627389142590091, 0.9436503095395027]","[0.8773313090205193, 0.9310667589306831, 0.8733936101198196, 0.8032425940036774, 0.7784933000802994, 0.7663458585739136, 0.820424348115921, 0.8278711289167404, 0.8414063155651093, 0.8471309095621109, 0.8321608603000641, 0.8725524693727493, 0.858900785446167, 0.8592359721660614, 0.8637519478797913, 0.863890528678894, 0.8571565449237823, 0.8705021888017654, 0.8779303282499313, 0.8833700269460678, 0.8891273960471153, 0.8984079211950302, 0.9083202332258224, 0.9080450907349586, 0.9038534536957741]",0.32878241300582883,48.674604783058165,0.005911865234375,0.14940652221419348,0.8605564752221108
CC-088,25,"[0.3828936815261841, 0.27912163734436035, 0.23904752731323242, 0.11132073402404785, 0.12464237213134766, 0.14526867866516113, 0.16029471158981323, 0.19458287954330444, 0.22847509384155273, 0.24157077074050903, 0.26075565814971924, 0.27280473709106445, 0.29237663745880127, 0.30876028537750244, 0.3262917399406433, 0.35155969858169556, 0.38140153884887695, 0.4219374656677246, 0.46385467052459717, 0.5025220513343811, 0.5306957960128784, 0.5701040923595428, 0.6136060357093811, 0.6151373982429504, 0.818256065249443]","[0.656366229057312, 7.43437385559082, 9.604150772094727, 11.82775592803955, 14.267873764038086, 16.692989349365234, 18.918415069580078, 21.620365142822266, 24.214111328125, 25.687713623046875, 27.656620025634766, 29.463537216186523, 31.758808135986328, 34.1619873046875, 36.30436325073242, 39.73485565185547, 43.990203857421875, 49.859275817871094, 57.31782913208008, 65.06912231445312, 73.04638671875, 84.83293914794922, 99.39370727539062, 118.78703308105469, 331.5802307128906]","[0.001583099365234375, 0.010618209838867188, 0.007618904113769531, 0.0024156570434570312, 0.0023984909057617188, 0.00431060791015625, 0.0052947998046875, 0.009871482849121094, 0.01169586181640625, 0.00945281982421875, 0.012238502502441406, 0.0109710693359375, 0.008907318115234375, 0.00787353515625, 0.0075225830078125, 0.008668899536132812, 0.008851051330566406, 0.007781028747558594, 0.005229949951171875, 0.004452705383300781, 0.0027637481689453125, 0.002292633056640625, 0.0027627944946289062, 0.000667572021484375, 0.007388114929199219]","[0.21830797843268634, 0.041261064760834576, 0.01081402344027338, 0.0010743824972422322, 0.0013803397424856367, 0.0020731972906092855, 0.0025127032702428886, 0.00961355897246885, 0.01692883332670636, 0.014801255593116625, 0.020411391698660908, 0.019587096337031484, 0.019507505316318174, 0.02441492254161226, 0.024105109192265717, 0.0335398148441286, 0.045498810551823254, 0.06874501240950937, 0.11600182810142401, 0.18030784769253505, 0.2584872337927683, 0.4100740237975522, 0.6566707227148416, 0.8924920117238528, 0.9410576387246202]","[0.8102311044931412, 0.9572204016149044, 0.9133653491735458, 0.8766345083713531, 0.893690936267376, 0.9326569885015488, 0.9527302160859108, 0.9263992235064507, 0.9268645867705345, 0.9383749552071095, 0.933053120970726, 0.9298261478543282, 0.9208152070641518, 0.9212780296802521, 0.9157130345702171, 0.9074910879135132, 0.8963560536503792, 0.8885407894849777, 0.889763355255127, 0.890590637922287, 0.8898262158036232, 0.8975600451231003, 0.9028576985001564, 0.9057599753141403, 0.8932421579957008]",0.3534912782907486,50.95524058818817,0.006545257568359375,0.1611867322706244,0.9084336730837822
CC-089,25,"[0.3804388642311096, 0.22541481256484985, 0.1995605230331421, 0.09276396036148071, 0.10016077756881714, 0.11915099620819092, 0.12911981344223022, 0.156541109085083, 0.1814311146736145, 0.19103026390075684, 0.21045279502868652, 0.22288835048675537, 0.2369799017906189, 0.2506316900253296, 0.26294857263565063, 0.28310269117355347, 0.30750083923339844, 0.3477901220321655, 0.38851964473724365, 0.4198460578918457, 0.43982791900634766, 0.4600546956062317, 0.4948243498802185, 0.4770941138267517, 0.7093687057495117]","[0.6521604061126709, 7.020177364349365, 9.031744003295898, 10.960439682006836, 12.95376205444336, 15.327411651611328, 17.256206512451172, 19.706741333007812, 21.906620025634766, 23.208263397216797, 25.260417938232422, 26.989036560058594, 28.930870056152344, 31.168062210083008, 32.95152282714844, 35.88754653930664, 39.69639587402344, 45.483482360839844, 53.14702224731445, 60.19866943359375, 67.4032211303711, 77.3677978515625, 90.17997741699219, 107.69071960449219, 285.8817443847656]","[0.0008382797241210938, 0.004267692565917969, 0.00746917724609375, 0.008490562438964844, 0.009129524230957031, 0.014668464660644531, 0.014434814453125, 0.01736736297607422, 0.016004562377929688, 0.013658523559570312, 0.015542984008789062, 0.010535240173339844, 0.011354446411132812, 0.011580467224121094, 0.012708663940429688, 0.016409873962402344, 0.01588726043701172, 0.01247406005859375, 0.008199691772460938, 0.006093025207519531, 0.004971504211425781, 0.0050640106201171875, 0.00669097900390625, 0.009291648864746094, 0.0022554397583007812]","[0.19049440538683282, 0.0143917064980561, 0.0062016181436916895, 0.0007957851811226657, 0.0012565294582612685, 0.0033190064802802732, 0.0035695420732412275, 0.010232742804592632, 0.014595178791371288, 0.011685959875161855, 0.015918336703574787, 0.015175374098099659, 0.01501797519425696, 0.017626854544042225, 0.01641951016111154, 0.022073539245637153, 0.029182858472265094, 0.04480150035337971, 0.08422079105283042, 0.1345881359765021, 0.19659578514216813, 0.31918183299817016, 0.5630537617023312, 0.778284981625329, 0.8516136127634265]","[0.8354048132896423, 0.9434831291437149, 0.8715010583400726, 0.7868778705596924, 0.7203656136989594, 0.6789567768573761, 0.7045514285564423, 0.6629616320133209, 0.6762041747570038, 0.6801274418830872, 0.6823325157165527, 0.6897099018096924, 0.6932645440101624, 0.6915495991706848, 0.6922985017299652, 0.6622818410396576, 0.6608580350875854, 0.6887302696704865, 0.6969786286354065, 0.7106088399887085, 0.7173426747322083, 0.7296991944313049, 0.7285049855709076, 0.7234373390674591, 0.7271183133125305]",0.29149770736694336,45.85040051460266,0.010215530395507813,0.13441189298902947,0.722205964922905
CC-090,25,"[0.41533881425857544, 0.28205257654190063, 0.24924075603485107, 0.11550962924957275, 0.1298971176147461, 0.1549772024154663, 0.17127519845962524, 0.19315499067306519, 0.21585381031036377, 0.2352694272994995, 0.2530776262283325, 0.27122342586517334, 0.2900400161743164, 0.3055271506309509, 0.32478827238082886, 0.34694111347198486, 0.3786354064941406, 0.4267185926437378, 0.47334372997283936, 0.5111458897590637, 0.5326573550701141, 0.5671379566192627, 0.6235144734382629, 0.65092533826828, 0.8514979779720306]","[0.7067464590072632, 7.4889445304870605, 9.784618377685547, 12.014692306518555, 14.440139770507812, 17.086456298828125, 19.384654998779297, 21.494367599487305, 23.50832748413086, 25.266380310058594, 27.102603912353516, 29.152088165283203, 31.303543090820312, 33.666648864746094, 35.982208251953125, 39.34886932373047, 43.95949172973633, 50.37474060058594, 58.917076110839844, 67.21317291259766, 74.58331298828125, 85.88241577148438, 101.36312866210938, 122.98675537109375, 380.47308349609375]","[9.059906005859375e-05, 0.009482383728027344, 0.010194778442382812, 0.005795478820800781, 0.00018787384033203125, 0.0005207061767578125, 0.0015954971313476562, 0.005980491638183594, 0.005578041076660156, 0.008084297180175781, 0.007409095764160156, 0.005001068115234375, 0.004924774169921875, 0.0039730072021484375, 0.00399017333984375, 0.005143165588378906, 0.005393028259277344, 0.0030927658081054688, 0.0018835067749023438, 0.00021457672119140625, 0.0011615753173828125, 0.0032634735107421875, 0.004245758056640625, 0.00794219970703125, 0.005055427551269531]","[0.2590040860046048, 0.03942420840705552, 0.012657729182293576, 0.0012298628868644412, 0.0013420636613625803, 0.0022014990585759175, 0.0024556307536173216, 0.004501791064112637, 0.006235988184393304, 0.007826366006325247, 0.01002073585545149, 0.011437225559906228, 0.01296173838904291, 0.01696950576658629, 0.020825086660772874, 0.029728330072011255, 0.04485710338357052, 0.0787604812759265, 0.15197937662097605, 0.24144168065717486, 0.3227789339413196, 0.48919706733635837, 0.7364202962875918, 0.9097857521692441, 0.949999069490549]","[0.8967623114585876, 0.9953944301232696, 0.9803594127297401, 0.922341838479042, 0.9401287250220776, 0.9863317236304283, 1.0034655891358852, 0.9860431384295225, 0.9927616473287344, 0.997596800327301, 0.9842845872044563, 0.9910798296332359, 0.9809113144874573, 0.9848014116287231, 0.9809222184121609, 0.9683551341295242, 0.9704150408506393, 0.9820708259940147, 1.0050761885941029, 1.007215477526188, 1.0108551643788815, 1.013983327895403, 1.017132319509983, 1.0188156366348267, 1.018258836120367]",0.3587897539138794,53.33937869548797,0.004408149719238281,0.17456166434702747,0.9854145171865821
CC-091,25,"[0.38917219638824463, 0.2609993815422058, 0.23285388946533203, 0.11219239234924316, 0.1231774091720581, 0.14361679553985596, 0.15959382057189941, 0.18705058097839355, 0.2140575647354126, 0.2376570701599121, 0.25899285078048706, 0.2772020697593689, 0.3014867901802063, 0.31426548957824707, 0.3306525945663452, 0.3497978448867798, 0.3828076124191284, 0.41813451051712036, 0.4462854266166687, 0.4740239977836609, 0.4917181730270386, 0.5188108682632446, 0.5519973039627075, 0.5422448515892029, 0.7460187077522278]","[0.6730470061302185, 7.224178314208984, 9.434995651245117, 11.845703125, 14.051580429077148, 16.447294235229492, 18.674789428710938, 21.220903396606445, 23.532123565673828, 25.57058334350586, 27.693822860717773, 29.844158172607422, 32.41954803466797, 34.724483489990234, 36.72417449951172, 40.14291000366211, 44.706363677978516, 50.438880920410156, 57.656524658203125, 64.91578674316406, 72.21070098876953, 82.05435180664062, 95.72823333740234, 112.70915985107422, 334.435791015625]","[0.002841949462890625, 0.0010614395141601562, 0.0036306381225585938, 0.0026950836181640625, 0.001445770263671875, 0.00235748291015625, 0.0035696029663085938, 0.0016241073608398438, 0.0046596527099609375, 0.005286216735839844, 0.0039615631103515625, 0.005587577819824219, 0.000888824462890625, 0.002056121826171875, 0.001361846923828125, 0.001377105712890625, 0.0018758773803710938, 0.0016231536865234375, 0.0012636184692382812, 0.0028400421142578125, 0.0024900436401367188, 0.0026159286499023438, 0.0022096633911132812, 0.0096893310546875, 0.014061927795410156]","[0.20221562461563403, 0.02501078691064229, 0.008080795929222173, 0.0008911011853214301, 0.0009228796226967706, 0.0013116025212726035, 0.0014790935025164043, 0.002886249411655495, 0.004508471119924251, 0.005233182724752594, 0.007541232027938882, 0.008882778577757544, 0.01038736871862167, 0.013132251428709218, 0.015021756936896224, 0.020690701066181205, 0.03071010742162361, 0.04658948609007607, 0.08374908988555296, 0.1394389015559797, 0.20731324911452575, 0.3584616865914325, 0.6799379955881257, 0.9007894372514804, 0.9700361924452674]","[0.7711361646652222, 0.9500531852245331, 0.8750725165009499, 0.8259245604276657, 0.8060766905546188, 0.7940458208322525, 0.8017480820417404, 0.8153188079595566, 0.836969718337059, 0.8464733064174652, 0.8667988032102585, 0.8865066170692444, 0.866383820772171, 0.8438174426555634, 0.821931928396225, 0.806259423494339, 0.8063270300626755, 0.814135879278183, 0.8113017678260803, 0.8126873672008514, 0.812163233757019, 0.8269716799259186, 0.8272666335105896, 0.8266404867172241, 0.8553476631641388]",0.33859240770339966,50.603203542232514,0.0033229827880859376,0.14980888088975228,0.8322943452000618
CC-092,25,"[0.4116654396057129, 0.27205890417099, 0.24482464790344238, 0.11452347040176392, 0.12626230716705322, 0.14786171913146973, 0.1656530499458313, 0.19564801454544067, 0.22277486324310303, 0.23821967840194702, 0.2597493529319763, 0.27962636947631836, 0.2983028292655945, 0.3128862977027893, 0.3295401930809021, 0.34942299127578735, 0.3817984461784363, 0.42822372913360596, 0.4697173833847046, 0.5010548830032349, 0.5183208286762238, 0.5371410548686981, 0.5801851749420166, 0.5990114510059357, 0.7880032062530518]","[0.6991541385650635, 7.560086250305176, 9.845006942749023, 12.048173904418945, 14.260470390319824, 16.6593017578125, 19.07683563232422, 21.75283432006836, 24.07311248779297, 25.666688919067383, 27.915489196777344, 30.182392120361328, 32.36684036254883, 34.75050735473633, 36.68155288696289, 39.68543243408203, 44.143157958984375, 50.43710708618164, 58.32048034667969, 66.35256958007812, 73.12356567382812, 84.09345245361328, 98.90299987792969, 118.87359619140625, 364.25103759765625]","[7.343292236328125e-05, 0.009320259094238281, 0.0033426284790039062, 0.004047393798828125, 0.009898185729980469, 0.010265350341796875, 0.00771331787109375, 0.007195472717285156, 0.009054183959960938, 0.006119728088378906, 0.005184173583984375, 0.00121307373046875, 0.0005550384521484375, 0.0002593994140625, 0.00012493133544921875, 0.0009126663208007812, 0.000179290771484375, 0.00042247772216796875, 0.004139900207519531, 0.004460334777832031, 0.005217552185058594, 0.007128715515136719, 0.008998870849609375, 0.013470649719238281, 0.013932228088378906]","[0.2615659878115444, 0.0320616730746377, 0.012394558446945814, 0.0012876587866547107, 0.0014400082492753707, 0.002091876799595105, 0.002566637571447372, 0.007837008175907934, 0.012606995745754301, 0.011453005722076859, 0.017801833637297593, 0.017520701180675502, 0.018074227697827516, 0.021635599642837566, 0.021242122325138002, 0.026351832655907126, 0.03437482991591778, 0.049319671850379, 0.08304537804272816, 0.13756626125198823, 0.1938191225671374, 0.3617390454778183, 0.6911215314530039, 0.9249104209326402, 0.9733566543664133]","[0.9067665785551071, 1.0264304149895906, 0.9848243035376072, 0.9455606453120708, 0.9406312964856625, 0.9528640434145927, 0.95791145414114, 0.8918586224317551, 0.8758254200220108, 0.8686616718769073, 0.8388763964176178, 0.8577648401260376, 0.8509665131568909, 0.8524520397186279, 0.8444668054580688, 0.8249904215335846, 0.8288922905921936, 0.8645799458026886, 0.8894392028450966, 0.898087628185749, 0.9190521389245987, 0.929915651679039, 0.9133699610829353, 0.9195813536643982, 0.9366612657904625]",0.35089905142784117,52.46887383460999,0.005329170227050781,0.15668738573526197,0.9008172362297774
CC-093,25,"[0.4028487801551819, 0.2670082449913025, 0.2398310899734497, 0.11602240800857544, 0.12891548871994019, 0.1538448929786682, 0.16948449611663818, 0.19998329877853394, 0.22743040323257446, 0.24702686071395874, 0.27052736282348633, 0.28568440675735474, 0.30577075481414795, 0.3207736015319824, 0.3385576605796814, 0.3668867349624634, 0.40013158321380615, 0.4402029514312744, 0.4749906659126282, 0.5078093707561493, 0.5276111960411072, 0.5490503013134003, 0.5769620537757874, 0.5620715618133545, 0.7812150418758392]","[0.6870595812797546, 7.326859951019287, 9.598058700561523, 12.037860870361328, 14.369558334350586, 17.0218448638916, 19.24197769165039, 21.987459182739258, 24.154800415039062, 25.928977966308594, 28.129745483398438, 30.093570709228516, 32.216644287109375, 34.630577087402344, 36.77616882324219, 40.380287170410156, 44.83163070678711, 50.87950134277344, 58.367210388183594, 65.89607238769531, 73.40234375, 83.18879699707031, 95.69486999511719, 111.60635375976562, 327.43023681640625]","[0.00021839141845703125, 0.004540443420410156, 0.003948211669921875, 0.00048828125, 0.005107879638671875, 0.007404327392578125, 0.004322052001953125, 0.0064716339111328125, 0.005222320556640625, 0.0031023025512695312, 0.006712913513183594, 0.0029630661010742188, 0.0036869049072265625, 0.0062770843505859375, 0.008150100708007812, 0.0096435546875, 0.0073490142822265625, 0.0051288604736328125, 0.004077911376953125, 0.0045337677001953125, 0.005887031555175781, 0.009922027587890625, 0.011046409606933594, 0.0162200927734375, 0.009766578674316406]","[0.22219317366082936, 0.023415561839625232, 0.008087343916754697, 0.0009143929779390492, 0.001013404015387187, 0.0017857955808932013, 0.00208017103648217, 0.004417969080064532, 0.006951910252308902, 0.007619086899112726, 0.011816903331099526, 0.013215957033803849, 0.014931753050429375, 0.01905197058828534, 0.021837456665747323, 0.028039699380218552, 0.03781172283788914, 0.05510924071427159, 0.09178968154251443, 0.1435418970093233, 0.20784478670919393, 0.3376947562625472, 0.6076866235427976, 0.8755139278185339, 0.9532218472143948]","[0.820482149720192, 0.9722507428377867, 0.8801757544279099, 0.8810142874717712, 0.8713049739599228, 0.8863501399755478, 0.9192395433783531, 0.8814431577920914, 0.8651363849639893, 0.8682591170072556, 0.8546887338161469, 0.8687494099140167, 0.8784559071063995, 0.8650828897953033, 0.8665097206830978, 0.8837802037596703, 0.9060912579298019, 0.9204160794615746, 0.9360190033912659, 0.9432106725871563, 0.9465687423944473, 0.9550314582884312, 0.9624165371060371, 0.9631079286336899, 0.9694388788193464]",0.35442564845085145,50.63513869047165,0.006087646484375,0.14790348131841788,0.9026089470088482
